2026-04-15 11:24:37,098 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2026-04-16 16:35:13,164 [Worker-529: Building] WARN  o.apache.maven.project.MavenProject - Plugin is modifying testCompileSourceRoots through add(), which will not work in Maven 4.0.0. Use MavenProject.addTestCompileSourceRoot()/removeTestCompileSourceRoot() methods instead. If using a plugin, please upgrade to the latest version or report the issue to the plugin maintainer. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2026-04-16 16:35:40,745 [Worker-530: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2026-04-16 16:35:40,745 [Worker-530: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/main/resources to target/classes
2026-04-16 16:35:40,746 [Worker-530: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2026-04-16 16:35:40,746 [Worker-530: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src/test/resources to target/test-classes
2026-04-16 16:35:40,747 [Worker-530: Building] WARN  o.apache.maven.project.MavenProject - Plugin is modifying compileSourceRoots through clear(), which will not work in Maven 4.0.0. Use MavenProject.addCompileSourceRoot()/removeCompileSourceRoot() methods instead. If using a plugin, please upgrade to the latest version or report the issue to the plugin maintainer. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2026-04-16 16:35:40,747 [Worker-530: Building] WARN  o.apache.maven.project.MavenProject - Plugin is modifying compileSourceRoots through add(), which will not work in Maven 4.0.0. Use MavenProject.addCompileSourceRoot()/removeCompileSourceRoot() methods instead. If using a plugin, please upgrade to the latest version or report the issue to the plugin maintainer. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2026-04-16 16:35:40,747 [Worker-530: Building] WARN  o.apache.maven.project.MavenProject - Plugin is modifying testCompileSourceRoots through clear(), which will not work in Maven 4.0.0. Use MavenProject.addTestCompileSourceRoot()/removeTestCompileSourceRoot() methods instead. If using a plugin, please upgrade to the latest version or report the issue to the plugin maintainer. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2026-04-16 16:35:40,747 [Worker-530: Building] WARN  o.apache.maven.project.MavenProject - Plugin is modifying testCompileSourceRoots through add(), which will not work in Maven 4.0.0. Use MavenProject.addTestCompileSourceRoot()/removeTestCompileSourceRoot() methods instead. If using a plugin, please upgrade to the latest version or report the issue to the plugin maintainer. To disable these warnings, set -Dmaven.project.sourceRoots.warningsDisabled=true on the command line, in the .mvn/maven.config file, or in project POM properties.
2026-04-16 16:36:09,086 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2026-04-16 16:36:26,304 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306 [646])
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/aopalliance-1.0.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/asm-9.9.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/error_prone_annotations-2.41.0.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/gson-2.13.2.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/guice-5.1.0-classes.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/httpclient-4.5.14.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/httpcore-4.4.16.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/jansi-2.4.2.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/jcl-over-slf4j-1.7.36.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-artifact-3.9.12.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-builder-support-3.9.12.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-compat-3.9.12.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-core-3.9.12.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-embedder-3.9.12.jar
2026-04-16 16:36:26,305 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-model-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-model-builder-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-plugin-api-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-repository-metadata-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-api-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-connector-basic-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-impl-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-named-locks-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-provider-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-spi-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-transport-file-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-transport-http-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-transport-wagon-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-resolver-util-1.9.25.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-settings-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-settings-builder-3.9.12.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/maven-shared-utils-3.4.2.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/org.eclipse.sisu.inject-0.9.0.M4.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/org.eclipse.sisu.plexus-0.9.0.M4.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-build-api-0.0.7.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-build-api-1.2.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-cipher-2.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-classworlds-2.9.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-component-annotations-2.2.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-interpolation-1.29.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-sec-dispatcher-2.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/plexus-utils-3.6.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/wagon-file-3.5.3.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/wagon-http-3.5.3.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/wagon-http-shared-3.5.3.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.1200.20260112-2306/jars/wagon-provider-api-3.5.3.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.5.0.jre [18])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/com.google.guava_33.5.0.jre.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [1010])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/slf4j.api_2.0.17.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [35])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [31])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/jakarta.annotation-api_1.3.5.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.11.0 [83])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.apache.commons.cli_1.11.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.21.0 [85])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/org.apache.commons.commons-codec_1.21.0.jar
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [19])
2026-04-16 16:36:26,306 [Worker-529: Launching test] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ashwin/Desktop/eclipse/plugins/com.google.guava.failureaccess_1.0.3.jar
2026-04-16 16:36:26,307 [Worker-529: Launching test] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/home/ashwin/Desktop/ecpliseWorkspace/test":
2026-04-16 16:36:26,307 [Worker-529: Launching test] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always package
2026-04-16 16:36:26,467 [Worker-530: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: ashwin:test:1.0.0 @ /home/ashwin/Desktop/ecpliseWorkspace/test/pom.xml.
2026-04-16 16:36:26,569 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.15.0/maven-compiler-plugin-3.15.0.pom
2026-04-16 16:36:26,569 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.15.0/maven-compiler-plugin-3.15.0.pom
2026-04-16 16:36:26,599 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/47/maven-plugins-47.pom
2026-04-16 16:36:26,599 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/47/maven-plugins-47.pom
2026-04-16 16:36:26,625 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/47/maven-parent-47.pom
2026-04-16 16:36:26,626 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/47/maven-parent-47.pom
2026-04-16 16:36:26,650 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/37/apache-37.pom
2026-04-16 16:36:26,651 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/37/apache-37.pom
2026-04-16 16:36:26,676 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.14.2/junit-bom-5.14.2.pom
2026-04-16 16:36:26,676 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.14.2/junit-bom-5.14.2.pom
2026-04-16 16:36:26,702 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/ow2/asm/asm/9.9.1/asm-9.9.1.pom
2026-04-16 16:36:26,703 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/ow2/asm/asm/9.9.1/asm-9.9.1.pom
2026-04-16 16:36:26,727 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-java/1.5.2/plexus-java-1.5.2.pom
2026-04-16 16:36:26,728 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-java/1.5.2/plexus-java-1.5.2.pom
2026-04-16 16:36:26,752 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-languages/1.5.2/plexus-languages-1.5.2.pom
2026-04-16 16:36:26,752 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-languages/1.5.2/plexus-languages-1.5.2.pom
2026-04-16 16:36:26,775 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/24/plexus-24.pom
2026-04-16 16:36:26,776 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/24/plexus-24.pom
2026-04-16 16:36:26,798 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.16.2/plexus-compiler-api-2.16.2.pom
2026-04-16 16:36:26,798 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.16.2/plexus-compiler-api-2.16.2.pom
2026-04-16 16:36:26,819 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler/2.16.2/plexus-compiler-2.16.2.pom
2026-04-16 16:36:26,819 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler/2.16.2/plexus-compiler-2.16.2.pom
2026-04-16 16:36:26,844 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/25/plexus-25.pom
2026-04-16 16:36:26,845 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/25/plexus-25.pom
2026-04-16 16:36:26,870 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.14.1/junit-bom-5.14.1.pom
2026-04-16 16:36:26,871 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.14.1/junit-bom-5.14.1.pom
2026-04-16 16:36:26,893 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/4.0.2/plexus-utils-4.0.2.pom
2026-04-16 16:36:26,893 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/4.0.2/plexus-utils-4.0.2.pom
2026-04-16 16:36:26,916 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.16.2/plexus-compiler-manager-2.16.2.pom
2026-04-16 16:36:26,916 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.16.2/plexus-compiler-manager-2.16.2.pom
2026-04-16 16:36:26,941 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/2.16.2/plexus-compiler-javac-2.16.2.pom
2026-04-16 16:36:26,942 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/2.16.2/plexus-compiler-javac-2.16.2.pom
2026-04-16 16:36:26,963 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compilers/2.16.2/plexus-compilers-2.16.2.pom
2026-04-16 16:36:26,964 [Worker-530: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compilers/2.16.2/plexus-compilers-2.16.2.pom
2026-04-16 16:36:26,976 [Worker-530: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact org.hibernate:hibernate-core:pom:7.3.1.Final has been relocated to org.hibernate.orm:hibernate-core:pom:7.3.1.Final
2026-04-16 16:36:26,999 [BasicRepositoryConnector-repo.maven.apache.org-3-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.15.0/maven-compiler-plugin-3.15.0.jar
2026-04-16 16:36:27,001 [BasicRepositoryConnector-repo.maven.apache.org-3-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.15.0/maven-compiler-plugin-3.15.0.jar
2026-04-16 16:36:27,020 [BasicRepositoryConnector-repo.maven.apache.org-3-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.16.2/plexus-compiler-manager-2.16.2.jar
2026-04-16 16:36:27,021 [BasicRepositoryConnector-repo.maven.apache.org-3-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.16.2/plexus-compiler-manager-2.16.2.jar
