Featur_1,Featur_2,Featur_3,Featur_4,Featur_5,Featur_6,Featur_7,Featur_8,Featur_9,Featur_10,Featur_11,Featur_12,Featur_13,Featur_14,Featur_15,Featur_16,Featur_17,Featur_18,Featur_19,Featur_20,Featur_21,Featur_22,Featur_23,Featur_24,24,Target
1.076475155,3.045360317,-3.572661248,-0.543190377,1.162215429,0.219433504,2.644812524,-2.716683124,-8.886716006,2.716937914,-0.031318642,0.125193164,-1.630233934,2.242717071,-1.588220726,-1.392329083,-5.525826759,-4.447590729,1.215704705,-0.281679646,4.485324163,-1.172226249,-0.185761108,6.031138893,-3.942038531,1
-1.065996041,-1.184392781,0.894853324,-1.82254259,1.452049837,-1.33106052,0.908311862,-1.583741111,-5.610392481,-0.685314201,3.018290214,2.667959182,-1.055632073,-6.746634424,-5.138185722,-4.439143059,-7.493980785,-4.070684168,1.216461655,0.212552565,4.444142133,-6.065697541,0.359343611,9.283075833,-0.040358608,1
0.664035943,-0.713961166,-0.059486385,0.165400744,2.094188666,-2.593015501,3.409155637,0.337222143,-3.960293044,1.706003801,-1.143273704,4.594784516,-0.934993651,-0.394386588,-6.127714519,2.588526424,-3.119318525,7.180848773,0.613535411,2.849838985,-3.240210581,-8.055157844,-4.076458629,4.659996618,0.302969238,0
-1.103852052,4.253135418,-1.585830221,0.072431558,-0.869887083,3.349440617,1.747733764,0.978905977,-3.366650948,3.825031001,-7.671909143,3.076942192,-1.717814439,1.319656277,-2.487385618,3.267314681,-2.798464783,2.198007639,0.819072781,-3.413557785,5.674146538,1.163175036,0.992759551,-3.303233348,0.333374402,0
0.10072503,-0.554862238,-2.949107946,0.269235131,-0.213406336,-5.729884549,-1.917168591,-6.088002059,2.756548087,5.316415112,3.964466653,-5.844153667,-2.449970385,0.896700571,-2.229991041,5.240529225,0.432579167,2.496621566,2.057850434,-1.067045677,-6.489681884,-0.044985105,-0.155282082,5.459224799,-1.88448583,0
3.064564298,3.006068762,0.447015003,-3.419191523,2.149436474,-1.554715253,2.097746453,-2.125080858,-10.47544314,-0.222169065,-6.889167597,-1.30040766,0.803470652,-2.068779237,-4.181426399,-1.176221518,3.917425103,-5.778139124,-0.573128789,0.345648148,-0.728714328,2.914222992,-0.471139065,-7.032689468,-1.670900531,0
-3.990970245,2.491642395,-6.164869706,3.081511633,2.942138324,0.922740662,-0.63728636,0.711876932,4.721106158,1.703114518,-0.692026166,-0.025526993,-2.828242842,1.473196496,3.956844764,-4.493925686,1.803087389,0.355607244,-2.447965858,-0.342115356,8.72699486,-0.043107906,-0.251169546,1.585702481,-2.574434803,1
-0.788099352,0.560817048,1.850739275,-0.298235235,-0.27565172,4.948294764,1.410211348,2.111616613,-4.456932544,1.60251275,-3.866277243,6.036188322,-0.061207854,-0.922647188,-5.621119239,2.247768494,0.693811533,0.708019741,2.942697433,-2.461327174,6.33467573,4.173478696,-6.163143021,-2.11187246,-2.614761114,0
6.694232794,1.363019393,4.565927885,-5.078985682,-6.201846066,2.045564664,-3.901850324,-2.550375951,0.185019558,3.681036765,3.081678935,0.276277523,-0.399851102,-6.455678567,-3.335034414,-4.43719054,-7.211614651,-2.47493089,-0.372553436,0.334598562,3.616561613,4.536080586,0.245963846,11.14884516,0.306834601,1
-2.067097642,1.027876524,-3.488886303,-2.378304,0.295967713,-0.896595579,-0.668851652,-0.037070258,-4.126747033,-2.460893301,-2.72154185,1.872083738,-0.996881783,-1.634378546,1.76902859,5.676199426,0.276318616,0.783328885,-0.984521466,1.599394178,-5.293906759,6.707413118,-3.825296812,-5.782091095,-0.550129023,0
-1.758800548,-4.941238833,-1.341622481,2.757679067,1.854001779,4.089134395,0.7593305,1.582617358,-2.564348994,-1.279297373,-2.260878596,-0.932296959,4.300887337,1.377038428,2.624608651,0.498974399,-2.517088629,-2.805799507,3.187088857,3.275023393,-4.978794321,-1.16085695,-2.719496654,-3.109751972,0.065832618,1
-1.99502279,0.638128765,-2.411115161,-2.543037321,1.23082551,-5.525249796,2.090031064,-2.490365401,-5.758899168,0.044509791,-0.080267142,-2.986884301,-3.503034173,9.963168341,5.873928675,1.674182811,5.199713739,0.040884188,-1.716751719,-0.038313227,-1.879851029,10.70511385,-2.544467775,-5.628139027,-3.468128494,0
-1.592558697,0.889291086,-3.672852471,1.242996552,-1.859913942,-0.420676,5.728527754,2.611950646,1.322994188,-2.62307973,1.880282814,-1.469484355,-3.804491153,-4.135656934,-0.883781337,4.254064375,-1.640623963,0.618427055,-1.62615627,-0.2476402,8.256185701,-10.64026861,-4.457867776,-0.142811625,-0.098111426,0
-0.691172951,2.051540037,2.483482376,-1.04644488,1.531507656,-1.853926655,4.138793313,0.20544975,4.119747053,4.404939109,4.307776135,-2.176377365,1.20441681,-3.516215295,-0.302771096,-0.803224297,-0.971382241,-1.430797124,3.186115681,-4.985545258,6.697486862,-2.128737946,-0.292750673,-1.432596751,1.591867622,0
-2.09930499,-1.796751787,-0.170336661,-2.123328148,-3.223854592,-1.747259486,4.976872012,1.916282591,2.557497017,-2.136280758,0.769977479,0.632919922,2.636647907,-2.60320413,0.426708103,-0.774362609,1.165466969,1.303223757,-3.649836025,4.059307413,1.736717337,-2.954054215,-2.084457336,-3.362932062,1.149639762,1
2.50217241,-0.02942548,-6.067927806,-0.769315272,0.81861211,0.227390129,1.797783731,3.102196478,2.856542777,-1.530443364,1.405520238,-3.425680508,-0.159864811,3.663018071,1.469240559,3.268683422,-0.721620633,1.668875246,3.084488017,3.794403204,-15.11959844,-2.458738563,-0.828910174,-1.027859617,0.370620332,0
-0.340095513,-1.563455847,-1.392272289,0.233132996,1.645734129,2.414760869,-0.603971486,-0.975260896,2.298404469,3.624894462,-0.96207852,-1.576997325,-1.73442271,2.91228631,-1.883644086,-2.826516056,0.19344619,1.489057438,1.404188644,2.98459454,-2.971216601,-1.370171456,-1.336529845,6.153172725,-0.63044024,1
-1.674988304,0.74434012,-2.108469884,-1.484720989,-2.543885468,2.292237355,-0.259941174,-1.805374637,6.675697755,3.503745053,2.478396794,0.105494255,3.425916209,-5.157052539,-8.225571721,-2.685951138,-2.942745949,0.381116803,3.154590929,-5.553851305,4.69470799,-1.957933586,-1.988389623,0.881204422,2.483322171,0
0.550765618,0.581572712,-0.655879858,-0.537011963,-0.605489948,2.483238129,1.08271339,0.696473684,-0.151997378,1.239623466,0.028138926,0.731214497,-2.757268313,1.619629524,0.572896225,-2.034602122,-0.033021845,-4.005079529,0.403298888,-1.138398009,1.054997346,2.964293038,0.295174442,3.148697161,1.205574053,0
0.075605202,0.43945857,-3.179658523,1.001542901,0.894371814,2.277259906,1.719102338,-1.651894238,-1.349115594,-0.347044506,-0.46171438,2.049942709,0.154937444,2.656023402,1.101353439,-5.258111373,4.032194876,-1.160234788,-0.904989391,3.223954832,1.643902105,2.026411359,-0.537204069,-0.666243355,-4.472491402,1
1.511252179,4.552223005,-4.940948058,-0.783966758,-1.374584266,-0.866748592,-0.115032722,2.727800453,-10.19661554,-1.170184288,-4.935783193,0.451670461,-0.401989678,-3.355079839,-1.993575912,-0.733865871,-1.194003399,-2.904396884,3.91425855,2.116975323,-5.965695846,6.290906416,0.406078695,-2.865713486,0.803092985,0
-0.353058604,1.337944788,1.114220098,6.01978904,2.858455555,-0.32471422,-0.076954684,0.700958968,2.421962685,7.522221919,0.701140976,0.124389202,-1.166409722,0.509399167,1.533908827,2.258938119,-1.056279311,2.938190231,-0.097142401,0.82692661,6.392923323,-4.989726476,-1.980973866,9.989992173,-0.70997767,1
-0.769522945,0.393586517,-4.829888788,-4.435683175,4.491138516,-4.06703807,-1.845523936,3.067773678,7.850503457,1.516672364,1.458689422,1.322312902,-2.800965439,0.809293554,-0.011604646,-2.057487176,0.494992992,0.186633404,3.516221737,-1.849663169,-17.66810565,6.668583928,5.214317139,1.089012485,3.892167895,0
0.923798803,-0.054941898,4.535944105,0.21315987,-1.179617776,1.930022306,-1.957543825,-1.35139317,4.497823531,-0.916214362,1.119280129,1.877660494,0.553134995,-3.44355444,4.864112165,-2.388691485,3.159844066,-2.588207984,-0.869182978,-1.915708489,3.267164425,5.276930993,6.341195393,-4.275437558,-0.837423445,1
-2.827651287,-0.296299736,-3.216837965,0.734343242,-0.236128662,-1.336154894,-0.026395166,2.169542791,7.277390879,0.873430347,-0.29528459,-2.813698947,-1.839163606,-0.653944,-0.157763644,-2.169300322,3.247934559,2.984434321,-0.087965748,-0.536066818,5.916056385,-1.328112136,-0.008522266,-1.870021135,-3.907246434,1
1.105507565,3.278975734,-4.052136855,-0.788637308,-0.18005766,1.260238991,2.449243489,-1.800566362,-0.315864015,2.49543907,-0.231093262,-1.648438585,-0.108860455,-0.429970617,1.278652636,1.177701704,-2.217744311,4.07596124,4.701945851,0.25552171,-4.568627638,1.626256218,-1.765888759,-5.722953028,1.008062785,0
2.950383578,0.934103938,-1.411609167,-3.875285834,-6.708639324,2.223168669,-0.508927501,-1.74304716,8.010289111,4.042768579,1.049626617,5.045552127,2.093198302,-2.654941913,-2.297203869,-1.280155401,-3.447645777,1.974972136,-3.708841498,0.005219792,-0.85619489,4.428619789,0.938922415,4.338534498,1.57151821,1
-0.096435779,1.854651789,1.221535227,2.163780935,2.921579399,2.397998158,0.82907496,0.476411578,1.540839149,1.791100574,1.420447869,3.401400173,-2.843540415,0.633579565,0.521090187,-4.629105482,-1.497088943,2.604833329,1.637635482,-2.952693548,6.721695992,-2.65773617,-0.272605973,2.869340908,1.963481198,0
0.4932957,-1.065186008,-0.14544007,-5.279559119,2.719222821,4.307412866,2.184074966,3.410112339,2.783865546,-2.167312302,-2.218170951,5.251251167,3.68746964,-0.041053527,0.111997783,0.314696895,-1.316406283,0.489713266,0.534863578,2.392647637,-12.10926501,2.57325471,-1.581390544,-6.181586803,3.536139349,0
-4.158826953,3.494849478,3.975588833,-4.060642636,-2.411853037,0.447144334,1.766848572,-0.150634227,-12.77881622,-1.270737964,-3.745422779,1.973836291,-0.856926214,1.005906502,-2.421453798,2.530479051,-2.241127707,0.430697494,-2.987996341,0.877802139,12.64916995,3.636389517,-4.712838574,-0.496631806,-1.472338949,1
-0.801908276,-0.404082358,-1.798017139,-0.898569669,3.556396149,-0.463222506,-0.688925034,-0.703721915,1.878711858,0.414308478,-1.072634631,-1.798087657,-4.51540649,1.590256642,0.120939179,-3.928851429,4.881369118,2.271500101,1.160870945,3.209131467,-3.859362148,1.12869892,0.473834846,0.632213504,-2.854543483,1
-0.519943276,-1.066166829,1.418950028,0.634855512,1.017079701,1.51116106,0.238406371,-3.109778565,-9.785191259,-1.033678906,-4.513779661,-4.273464612,2.616341204,-0.191660615,2.556373642,-4.972407081,-2.408715557,-2.001619267,2.903921072,3.023418583,-0.279632353,0.793986359,-0.138358999,-6.370214987,2.495234543,1
-2.050304427,0.699602937,-5.864509324,0.764596994,0.493833045,2.024419003,-2.322321176,0.823657152,7.382088705,-0.743763923,1.044396114,-2.719154209,0.920097229,-0.318822413,0.78817286,-6.820334895,-2.000829274,-1.978981074,-5.250294438,1.434800867,10.51874145,-6.372527526,0.620481902,5.688985168,-4.49812443,1
-4.254349004,0.243778418,5.430599318,-1.230471526,-2.470838116,-0.379330075,0.853154118,2.567583771,-13.1724091,0.359465932,-2.731596179,2.668773693,1.38457313,0.377334311,5.563411693,-0.329691596,-2.644929357,-1.10834446,2.827919761,-0.254546789,9.439166996,15.52327592,-5.68707354,-6.205560998,0.468131129,0
1.498868508,-0.908416459,-1.933724053,-0.379338534,5.739111216,-6.328479023,5.248073158,-5.025583557,-4.09943056,2.122058646,-2.960871864,-3.278866943,4.197804639,3.199927804,-0.015776443,2.28281213,6.050689338,2.477693359,2.332360243,-2.106770027,-8.43632778,1.380800262,-5.264878215,-16.658062,0.423026553,0
0.638390587,0.294198034,2.146396881,4.763267823,1.624567518,-0.856657358,2.949708447,0.929442284,-4.730496889,0.829071577,-2.838290492,-1.442525317,-3.29799038,1.459332436,1.74021241,0.7757625,3.525713825,1.672090636,1.317538891,2.899628657,1.386603844,-4.957838287,1.288636262,0.09370376,-0.109695929,1
-1.308813639,-5.083494485,-4.509237546,0.6036443,2.008196766,-1.232639643,0.251619276,-5.542116688,4.90991159,3.526874946,-2.165254745,-3.46941415,-2.256626688,-3.503717048,-1.623948972,5.497717923,1.831899083,-0.272219683,2.28002172,2.146808651,-15.10527481,-2.341400292,0.849342539,-0.881528391,1.581530052,0
1.078162266,-8.570303723,-2.269302304,-6.167052259,4.439920445,-5.631571947,1.015287163,-1.879663355,7.238926115,0.137944749,-0.473760257,1.675119756,-8.935196561,-1.575416997,-0.523976201,2.158110659,-0.953103894,1.484970507,2.401333238,-4.277942298,-14.49444134,3.188800963,1.203525966,-4.32590824,-1.299706546,0
-2.208894638,-3.399314739,-1.331267015,-0.15304263,-1.364341658,6.334620212,-0.270953796,3.414804841,5.663169191,-0.854026688,2.613533274,-0.793714078,-1.868443663,1.780807418,-0.814705927,0.666217657,-3.996894138,-0.392018271,0.691245707,3.092338242,2.424981298,-5.527403553,-1.626468409,9.130859726,-3.865321004,1
-1.804921763,3.855775473,-3.938289468,-3.092480552,-1.498811802,-0.95373972,0.220253129,-2.023489601,-0.306122797,2.099326488,-3.647822703,-1.328063008,-1.200178311,-2.198479516,1.365635064,0.8447641,-1.105226016,2.482224329,0.712420841,0.802326353,-4.108811428,5.428789788,2.409866527,-5.529743605,2.293637834,0
-3.587206141,-0.705379547,1.228222139,-9.430748306,2.289279262,-5.315309634,-1.05041929,-1.332156278,3.482653074,0.742309433,3.667659375,1.532401276,0.935331652,-2.517012453,1.318529872,0.62068701,1.475064084,-1.175108105,2.555283527,-2.602038532,-13.7133436,15.63059644,0.360861334,-6.157328516,4.15628815,0
-0.349244556,1.070364191,-4.805613636,3.647032736,-0.298822253,-0.513078269,-1.85817136,0.038823564,-8.925171303,-0.177041727,-2.251771326,-1.468155184,0.483865602,-0.206828515,1.991953224,-0.06029192,2.237232467,-4.842250321,5.035549469,2.498001437,-7.501834665,8.929028494,-0.148523216,-1.698085659,-0.517020606,0
2.170156946,1.228156848,5.310159957,-0.071947791,0.664621399,3.326259351,5.935873722,6.309100063,0.416403287,-1.599289916,-0.353947771,5.270136194,5.38621114,-5.846926349,2.218367059,-1.284571814,-1.373424545,-2.5731149,0.964409785,-3.978332041,12.41066461,-1.440627838,-2.745400316,-10.66290164,-0.556270518,0
2.205126792,3.494554572,-1.73354437,-2.494407292,-2.425283125,-7.134060712,3.382224699,-4.318762869,-13.83459834,0.254344841,0.6690298,-0.60013626,1.400709831,-2.592276463,-1.325278238,-4.166363325,-3.25255892,5.463219276,0.720672268,4.728791182,5.854918252,2.268708993,-5.921202616,-2.973856996,-5.092957314,1
3.642017506,1.59525951,-2.340235033,-1.008604347,3.591631858,-3.439457995,1.651676775,-1.150905815,-7.584295496,-0.29976336,-4.136279298,3.799134396,-1.761131385,2.400855154,-5.01279881,-1.677475803,-1.722550386,2.068393264,1.499811035,-6.499357484,-0.733584494,0.203500273,-3.043427205,-6.251594549,1.43221798,1
-3.061159521,-1.069914796,-3.367418941,4.707814655,-2.625141348,5.637106435,-1.294755483,2.500425619,0.094771999,-0.526065968,0.898313939,-1.531287704,-2.006520998,-1.556428345,-0.122489182,6.026244961,-1.370095908,0.662371679,5.65361781,6.142200972,-9.114917297,-2.836216588,0.092278142,7.284211802,1.420524886,0
-3.946186833,4.383496093,-3.825046833,-2.620559343,-5.762396753,0.338969443,1.331237527,-0.622568052,-10.10748292,0.745999124,-4.086591327,-0.063709021,0.256852451,-0.068423678,1.069529084,4.897566372,1.331285275,1.325214197,5.509616786,0.392385005,-4.671473,17.31955061,-4.251974911,-11.26707985,2.372684954,0
-2.745495297,-1.883980723,1.274564079,7.475741117,-4.126284277,1.530533243,3.985441812,1.39813117,-5.061263811,3.486375106,0.453258567,-2.887603335,3.513229786,-0.141971485,2.445901251,2.899691929,-3.341755966,-1.400534052,4.515136415,0.303495761,11.76479282,-3.396041355,-2.384229537,0.427180651,-2.196748465,1
-0.411089634,-3.232328702,-0.186182017,-1.640652151,-1.856833457,0.0291775,0.635435174,0.232395027,-0.061012247,1.11215945,-2.655305152,1.659738912,-0.39481667,-1.8501995,-2.681726584,0.730977946,0.931701774,0.095861525,3.783568522,-5.19346375,3.246546955,7.863718306,-3.833203256,-8.554140366,-3.459008683,0
-4.063358587,-2.000279523,-1.523687378,2.065570904,-0.811917021,-0.248240037,-0.500638852,-0.341999759,-10.89114566,-0.32762769,-1.225949075,0.096944825,-1.002154824,3.520952095,2.375126346,6.018390489,1.7066678,-2.483712232,3.459454142,3.958475099,-6.339300995,9.886877636,-4.410712551,0.798501979,-1.782084441,0
-2.775920524,-2.076353014,-0.406657058,1.177988494,-5.122955545,1.628418635,2.196690719,1.444840202,2.887743793,2.440541655,-2.767506288,-0.290305578,3.114366437,-0.672236933,-0.619303843,-0.992548008,-1.36825684,-0.034630182,1.104855588,-3.064241988,8.472645231,1.737100793,0.174815798,-5.408779329,0.022693649,1
-8.256606774,-3.345923766,-3.499707665,0.434419916,2.393483988,-0.614402305,-5.653753735,2.433395186,0.104059478,0.994841942,-1.784269381,-3.553135831,5.785694533,1.979279258,-0.575710644,-2.116938958,-10.65390668,1.260351522,-0.26308712,-0.701866167,1.516927626,-1.829084133,-5.674513897,4.518422978,6.574500386,1
-2.970576785,3.419837704,0.235385692,1.730025394,1.450059842,0.88841711,2.418671008,2.017592514,-3.169535837,1.834861556,1.573913851,0.482904052,-3.011962541,5.347437478,-1.142915398,-0.501325065,-0.591404032,3.054502767,2.107035477,-0.235387944,3.899726377,-2.897888322,-1.81463189,6.068409319,2.860120994,0
-2.959795255,-1.157377043,-2.511396105,1.844709702,4.015114139,0.772750321,2.568596663,-0.783394185,-4.852818802,4.889767962,-1.705734877,3.127287477,1.604539275,2.60581851,-0.286102231,1.130289256,-3.5406404,-1.075621348,2.004437328,-1.641470819,5.087759823,1.808860508,-6.43956914,0.995057654,-3.073617977,1
-2.704461175,-0.804158052,0.55356256,-4.404587169,-6.838986332,2.410747586,-2.243874355,4.437139064,2.167583785,-1.755011367,1.879960432,-1.562525544,2.494422608,0.771919064,2.97663071,2.186514549,-4.413804878,-0.215886958,0.783913982,0.381648347,-0.048789172,9.895181558,-2.614193557,-1.27148102,1.541086106,1
1.050908801,-0.29198458,-0.690187461,-4.817684305,2.129956567,-3.76029436,-0.08142724,-3.107102808,4.651493772,0.242775029,3.958779945,-0.677301709,-2.332320703,-1.735262472,0.980379227,5.9220662,1.316120475,-1.24831207,3.352075864,-5.200431252,-12.3093008,6.297853948,3.002678742,-5.931619037,0.172367306,0
5.562615575,1.547397252,2.776517136,4.412652354,2.8149276,-0.787936357,1.281046961,-1.996423228,-6.07967436,0.008598243,-0.499391604,0.284721859,-2.513523231,-0.963015615,-1.756326799,-1.959440402,-3.017928948,-0.434906937,-0.721989062,-2.926924237,9.664736622,-11.47316778,0.770013583,3.578514951,-1.178918624,1
-0.856465484,1.608657404,3.288054325,-1.915258215,-0.075261978,-2.685062212,-1.372655794,-0.072468882,-1.820124802,-1.127813435,-0.353895493,-1.882452537,2.708423485,3.641744739,-0.228984425,-1.386497531,4.978388871,2.409253078,-1.703803853,-2.833767723,6.500781003,5.848569467,-3.66498691,-7.317728591,-1.273443837,1
-3.184967873,2.829902381,0.042472624,1.62432669,-0.833922832,0.618331686,2.422107738,-0.718893342,-6.628689855,4.192051892,1.381360216,-0.962844683,-3.212691317,7.691573868,3.982522251,4.141068396,1.962923026,0.865238012,2.001865062,0.708027553,7.682737214,7.73782155,-4.312956853,2.760990459,-5.658176433,0
-2.820249778,-4.944799381,0.741797962,-3.797063867,1.458446019,-4.645070646,-3.146349365,-1.593930044,-0.773297768,3.997532981,-2.386306321,1.17120174,-2.080044722,-0.182307572,-3.143793897,4.727283722,1.769466714,-0.110292101,2.407788938,-3.097607177,-6.325361461,12.67842446,-3.882359751,-1.130834708,-2.753285647,0
1.911796031,-1.075611599,1.423309019,-0.559992061,-4.549715573,5.12999953,1.371819027,1.697732463,-4.139161733,-2.691228387,-3.692003031,0.687785911,4.180604632,0.385794285,2.318082788,-0.215970942,0.247267783,-1.409641737,1.812690798,1.216994135,0.354104122,6.528952217,-2.344022529,-10.35947502,-0.392619563,1
0.234136836,-0.336088538,-2.826511077,1.719768022,-1.106706871,4.702452498,0.024976024,-1.978849937,-0.234596474,5.770589982,-0.168896068,-1.543202977,-4.983546992,0.578233008,-1.256414516,3.606683592,-2.125555652,-3.496204893,2.64035255,3.071181857,-1.483651642,-0.388856842,0.212582567,12.10040437,-4.007441451,0
1.147204002,-0.936010586,-0.275873096,1.111965481,1.011884758,-2.475502431,-0.295194931,0.951389553,8.328759775,4.258279376,2.451805984,1.065044433,-1.033573558,-3.985292816,-4.141528816,1.660929492,-1.47928121,0.48630055,-1.751338303,-0.896572129,-0.358556094,-7.802858317,1.660524257,10.24378098,0.377022553,0
-0.537039873,-1.02096704,3.701585785,4.080561535,2.37260541,-0.699885856,1.832592415,-1.003441108,2.927509818,8.466124663,2.061898839,-0.553058222,-4.783587068,-0.759280614,-5.408128605,2.785548989,-5.107512516,3.786517404,1.083868169,-1.035253005,8.233683843,-14.36868421,-0.319638535,16.89350349,0.221380847,0
3.963712093,3.294322393,2.281776297,-1.589988121,4.566582313,-2.517066763,-1.705785703,-3.225574215,-5.283062866,-0.238835669,0.092339613,5.910970953,-1.657103717,-2.31688801,2.838612038,-3.572367246,-0.538933375,-0.779307716,-0.047257768,-2.89786529,0.819240764,6.404055879,3.631291015,-2.787445636,-2.87341222,1
-4.388409415,2.239386694,1.923091774,1.719562137,0.980351551,1.037139704,3.35404908,0.006857739,-5.004136316,0.987813267,-1.810617586,7.932298541,6.219672879,0.369301792,-4.174784559,0.652365975,-2.626645419,1.06996113,-4.319139149,0.455780724,10.15388332,-6.60216744,-0.20146044,2.876316536,0.099137508,1
-2.243132952,3.491344483,1.175002763,2.662362948,-1.248386851,0.647136641,1.622672858,-1.469153156,-1.406406773,6.905984246,-0.264528907,-0.637439943,0.598550849,-1.702630152,-7.639701426,0.34860004,-1.661859715,1.503234065,1.656798749,-3.651631477,14.19275053,-5.743746706,-2.511546065,6.637711743,-0.462540968,0
2.043474421,0.147761126,3.2132087,-0.780100227,2.993730108,-2.926736192,2.623362564,-0.035818774,-2.429762321,-0.676146921,-1.211582238,1.776295164,1.75662107,0.590039892,3.648649716,1.852346644,-0.806456318,0.751931718,-2.898812551,-2.435631208,3.046093942,-0.79783751,-1.797827706,-7.209145597,0.589887746,1
-3.403873214,0.252401295,3.461029646,-4.200190411,0.581730392,0.045613653,0.981425634,0.635064797,-0.405778872,2.610336875,-3.086638297,4.733882619,6.474753036,1.944453821,-0.413250938,4.480321773,-1.795714921,0.067534759,-6.377241765,-1.762725428,6.421908611,4.730373771,-5.316623837,-3.061329242,0.488440048,1
0.479375994,-2.919046321,-1.739112278,-3.800165976,-1.331184989,-3.085869222,2.175800415,1.602200377,6.661568095,-1.172134897,0.906814064,1.210611369,0.033490155,-6.431518804,-0.435795707,-0.050142975,-0.522109049,-2.200235528,0.236676974,-3.751574913,-2.269456411,2.205884871,0.839656296,-6.911452892,0.275794126,0
1.607924515,-1.774936835,-0.126460412,-2.532030514,2.940468758,1.794423325,3.516432566,-2.885366574,5.203763772,2.345573196,0.98149726,-1.481272187,1.635725997,1.74151125,-1.47933563,1.435924368,-1.779982303,-0.11883924,-0.314875977,-0.839957753,-6.496511252,-6.46035259,-1.401401437,-0.89356978,3.538335929,0
-3.172399269,0.612026782,-1.736232728,-3.52568407,-2.359871275,-0.545898348,1.203837442,-2.623113567,0.899841356,1.628147492,0.158261222,-3.725539522,0.668702364,7.305410373,5.46888409,1.337473187,3.701509212,-0.066121077,-1.180946383,-0.845950591,-0.560596921,11.94411238,-2.326730348,-7.686589253,-0.460496133,0
-1.801839214,3.987602606,-1.916642711,-1.975971869,-0.653018559,-4.296189612,6.526193737,1.109742435,-10.24977222,-3.238248776,3.75032234,-1.903898545,0.761027239,-0.82296953,2.884337222,-0.542347139,-1.872982508,2.580323522,7.048713551,0.460944968,-1.016983754,3.57974303,-3.690816524,-10.59322034,1.619399885,0
4.204026801,0.461002728,1.624262065,-2.240344561,-1.859177432,1.909116147,1.650952702,4.894529349,4.434399882,-1.535465101,-5.742251841,1.987231735,-1.686892079,-4.98987747,-0.319718115,1.176415358,1.510035721,1.309775663,0.366450303,-3.386717599,-1.192666984,1.639716056,0.589386813,-11.08745283,3.334363898,1
-5.483297909,4.864918141,-2.833553965,-0.518843808,1.542888368,-0.050149159,-1.01054301,3.573566013,1.989415911,2.233152639,2.262655956,-0.902123256,0.519017754,-0.570611367,-0.832360012,0.256137761,-3.76493916,1.608990156,1.020509507,0.721650779,-0.51813684,-1.272131642,-1.414101277,7.256374607,6.283134846,0
-0.825786575,0.678358575,-0.628774104,2.099381757,1.011177448,4.404038555,-2.679699926,-0.670120381,-2.815101067,-0.770432999,-1.597840695,1.569568493,-4.568073844,-0.025160668,1.586463076,0.182119086,-1.723523058,-1.283255569,1.822611652,-0.008950654,-2.338246494,1.563235105,1.203870861,3.568747018,3.283392691,0
-5.259243546,1.394941262,2.885112611,1.615813889,-3.124369988,-0.800711327,2.948723881,0.804357207,-17.06133901,-4.847129872,0.612727248,0.243525715,-2.336256314,4.282446277,2.975320375,2.188976287,5.608671924,-5.112015873,2.487461708,0.738683152,7.308555167,10.83843985,-3.795258844,-4.083487028,-1.629285052,0
-3.646037392,0.390849179,0.15881394,2.058132724,1.458217797,-2.122767406,3.71752056,0.173981423,-8.061021651,-0.859739063,-0.326153018,3.441806372,-0.218566889,1.567931,-4.797458779,-0.622558888,-2.292219083,2.10505222,-3.078574617,2.081643389,9.854936283,-9.795919799,-3.564743748,6.744332081,-1.12360352,1
0.631798733,-0.63883057,-0.90248836,-0.74276656,-0.603460998,-0.007124717,-0.616901524,3.905219475,1.110996815,2.542263184,-0.532087509,-0.684454632,0.57805556,-0.22898604,-1.531198774,2.394293644,-3.922219381,-2.00496062,-0.048678093,-1.284919972,4.976544997,0.287728285,-3.102382286,4.466740564,-4.255786067,1
-0.465221285,1.637163423,-2.298409081,-1.77686551,3.236756597,-1.102831901,-0.680994109,-3.522382465,-5.721641518,1.800634065,-0.541596571,-0.955481931,-0.399506735,6.337374344,4.41326338,1.937100098,-1.087400726,-0.797206771,0.277232417,1.670341125,-9.282249854,7.246980211,-0.953111572,-0.080223853,1.421976881,0
-1.247733521,1.200075649,-2.676191731,3.092150092,2.673167221,-1.686203596,0.720715588,0.575904377,-2.745415063,3.427414912,-1.436699249,3.51322427,1.211927493,3.423284251,1.290730298,-0.655540282,-0.102760155,0.583414733,-0.628729728,-0.341591388,1.660812194,2.414863293,-1.960084981,2.008880369,-0.53342224,1
-2.514983618,4.0213477,3.839362469,-1.258180233,-2.273769377,2.054528838,4.896517436,3.33723381,-4.11346133,2.199353759,-1.999695939,5.308182932,4.581158656,2.966556406,-3.166858154,3.781719865,-4.544157708,2.315531163,-6.841579906,2.626972748,10.76470461,-6.872576944,-3.226249512,6.663265828,2.74153386,1
-0.313599135,5.271930528,-3.013973755,0.586374719,1.343563961,4.262283967,0.171142625,1.599080081,-4.935107557,-2.448150739,-4.482698756,5.880547908,1.835653284,0.868188901,-1.298188362,-0.562678092,1.413612189,5.763731949,-1.674992217,3.549327561,2.233973197,0.565010026,-4.839324719,-4.469775263,-1.331517567,0
-0.150817162,-0.025765087,-0.087430789,-5.176497073,-0.865252111,-0.097580969,6.369129108,-1.361461079,5.517465767,0.766011485,-0.207905482,-3.548601481,4.754141727,1.728207365,0.444325679,2.084185898,2.973552071,3.96638188,1.061564144,-2.609911778,-2.289850229,1.485797981,-4.818501798,-16.91269627,2.232648442,0
